"TICKET_ID","OPEN_DATE_KEY","CLOSE_DATE_KEY","CATEGORY_KEY","AGENT_KEY","DEPARTMENT_KEY","PRIORITY_KEY","STATUS_KEY","IMPACT_KEY","RESOLUTION_HOURS","SLA_HOURS","USER_FEEDBACK_RATING","SLA_BREACHED"
"TCKT001416",20250422,20250422,18,1,7,2,1,3,3.77,72,4.2,0
"TCKT001417",20250219,20250219,3,3,7,4,3,3,13.82,1,3.8,1
"TCKT001418",20250828,20250828,15,6,3,3,3,1,1.44,8,4,0
"TCKT001419",20250523,20250524,16,7,3,1,1,2,22.49,12,2.8,1
"TCKT001420",20250218,0,7,6,4,1,6,3,,2,,0
"TCKT001421",20250716,0,14,1,2,2,2,1,,48,,0
"TCKT001422",20251120,20251120,18,1,3,3,1,2,3.28,72,2.5,0
"TCKT001423",20250121,20250121,19,6,6,4,3,3,1.71,4,1.6,0
"TCKT001424",20250226,20250303,15,6,1,1,1,1,121.37,8,3.2,1
"TCKT001425",20250127,20250128,7,6,6,2,1,2,5.66,2,3,1
"TCKT001426",20250816,0,12,3,2,1,5,2,,2,,0
"TCKT001427",20250406,20250410,7,6,2,4,3,3,93.71,2,2.9,1
"TCKT001428",20250426,20250427,16,7,8,3,1,3,13.05,12,3.8,1
"TCKT001429",20251106,20251108,1,1,2,1,1,1,36.09,1,3.8,1
"TCKT001430",20250907,20250911,8,2,7,2,1,1,82.36,72,3.2,1
"TCKT001431",20250614,20250619,14,1,8,2,1,1,113.59,48,1.1,1
"TCKT001432",20250822,20250822,8,2,8,3,3,1,2.56,72,4.7,0
"TCKT001433",20250217,20250222,8,2,2,3,1,2,131.67,72,2.2,1
"TCKT001434",20250118,20250118,10,2,3,2,1,3,7.46,2,2.8,1
"TCKT001435",20251028,20251101,11,7,2,3,1,1,96.7,8,1.8,1
"TCKT001436",20250605,20250605,14,1,4,4,1,1,1.38,48,1.1,0
"TCKT001437",20250608,20250608,20,4,8,1,3,2,1.48,12,1.6,0
"TCKT001438",20250328,20250329,9,7,4,3,1,3,23.87,24,2.5,0
"TCKT001439",20250907,20250908,5,4,2,1,1,1,31.2,4,1.2,1
"TCKT001440",20251112,20251112,9,7,7,4,3,2,9.03,24,1.9,0
"TCKT001441",20251018,20251018,8,2,7,2,3,2,1.01,72,2.6,0
"TCKT001442",20250225,20250226,11,7,5,2,1,1,35.81,8,4.3,1
"TCKT001443",20250522,20250523,10,2,2,2,3,2,22.92,2,1.7,1
"TCKT001444",20250215,20250215,1,1,4,1,3,3,2.69,1,2.4,1
"TCKT001445",20250925,20250927,3,3,4,4,3,1,56.24,1,2.6,1
"TCKT001446",20251001,20251001,6,5,5,4,3,2,1.3,24,4.4,0
"TCKT001447",20251109,20251112,3,3,8,1,1,2,78.04,1,4.5,1
"TCKT001448",20250408,20250408,19,6,8,4,3,2,4.82,4,3.3,1
"TCKT001449",20250711,20250712,18,1,2,3,3,1,22.61,72,1.4,0
"TCKT001450",20251008,20251008,1,1,6,1,3,2,1.77,1,1.2,1
"TCKT001451",20250207,20250207,3,3,5,2,3,1,0.59,1,2.5,0
"TCKT001452",20250206,20250207,15,6,4,2,1,3,4.55,8,1.9,0
"TCKT001453",20250414,20250415,7,6,4,2,3,2,10.92,2,4.2,1
"TCKT001454",20250309,0,3,3,3,1,2,1,,1,,0
"TCKT001455",20251119,20251119,8,2,4,2,3,2,2.28,72,3.4,0
"TCKT001456",20250123,20250126,15,6,1,4,3,3,70.99,8,4.3,1
"TCKT001457",20250505,20250505,7,6,5,3,3,3,3.43,2,1.1,1
"TCKT001458",20250825,20250825,12,3,7,2,3,2,9.17,2,4.1,1
"TCKT001459",20250704,20250704,17,4,2,2,1,1,4.46,8,3.3,0
"TCKT001460",20250623,20250623,3,3,5,2,1,2,7.29,1,4.2,1
"TCKT001461",20250610,20250610,16,7,1,2,1,3,7.22,12,2.8,0
"TCKT001462",20250814,0,17,4,2,2,6,3,,8,,0
"TCKT001463",20250118,20250120,3,3,3,2,1,1,50.23,1,1.7,1
"TCKT001464",20250731,20250801,4,3,6,2,1,3,23.11,4,3.4,1
"TCKT001465",20250430,20250430,4,3,5,1,1,3,0.96,4,4.4,0
"TCKT001466",20250804,20250807,9,7,4,1,1,2,57.35,24,3.1,1
"TCKT001467",20250612,20250613,19,6,2,4,1,2,8.48,4,1,1
"TCKT001468",20250925,20250926,4,3,5,2,3,2,22.73,4,1.5,1
"TCKT001469",20250211,20250211,16,7,2,3,1,3,3.8,12,4,0
"TCKT001470",20250210,20250210,16,7,7,1,3,3,11.43,12,1,0
"TCKT001471",20250514,20250515,13,5,8,1,1,1,14.66,48,3.4,0
"TCKT001472",20250719,20250719,8,2,2,1,1,3,1.34,72,2.5,0
"TCKT001473",20251128,20251128,3,3,1,2,1,2,14.91,1,4.1,1
"TCKT001474",20250104,20250105,11,7,8,2,1,1,12,8,4.5,1
"TCKT001475",20250616,20250616,7,6,8,1,3,3,2.01,2,4.1,1
"TCKT001476",20250907,20250908,7,6,6,4,1,3,16.49,2,2.1,1
"TCKT001477",20250629,20250630,11,7,2,4,3,1,18.99,8,3.7,1
"TCKT001478",20250623,20250623,19,6,7,4,3,3,0.57,4,3.7,0
"TCKT001479",20251104,20251108,18,1,1,1,3,3,107.49,72,4.3,1
"TCKT001480",20250424,20250429,12,3,8,1,3,1,141.06,2,1.2,1
"TCKT001481",20250905,0,13,5,2,1,4,3,,48,,0
"TCKT001482",20250816,20250816,7,6,4,3,1,2,7.73,2,1.5,1
"TCKT001483",20250521,20250523,15,6,4,1,1,1,45.49,8,3.4,1
"TCKT001484",20251130,20251130,2,2,5,4,3,2,1.65,1,4,1
"TCKT001485",20250917,20250917,9,7,4,3,1,2,1.06,24,4.4,0
"TCKT001486",20251126,0,11,7,4,4,4,2,,8,,0
"TCKT001487",20251130,20251130,17,4,2,4,3,2,0.97,8,2.6,0
"TCKT001488",20251124,20251124,13,5,5,1,3,1,4.71,48,1.2,0
"TCKT001489",20250827,20250827,17,4,4,1,1,2,14.95,8,3.4,1
"TCKT001490",20251104,20251104,13,5,5,1,3,2,10.48,48,2.2,0
"TCKT001491",20250930,20250930,17,4,5,4,1,1,1.05,8,4.8,0
"TCKT001492",20250905,20250905,20,4,6,2,1,3,14.82,12,1.8,1
"TCKT001493",20251103,20251103,2,2,7,2,3,1,2.16,1,4.9,1
"TCKT001494",20250221,20250225,12,3,8,1,3,3,95.47,2,1.6,1
"TCKT001495",20250104,20250104,14,1,7,1,3,2,2.06,48,1.2,0
"TCKT001496",20250430,20250430,12,3,2,4,1,2,3.56,2,1.3,1
"TCKT001497",20250604,20250604,2,2,5,3,3,3,0.71,1,4.7,0
"TCKT001498",20250715,20250715,9,7,1,1,1,2,4.88,24,1.6,0
"TCKT001499",20251004,20251006,1,1,8,3,3,2,34.53,1,3.6,1
"TCKT001500",20250917,20250920,1,1,5,2,3,2,64.68,1,2.8,1
"TCKT001501",20251028,20251028,4,3,6,3,1,3,3.78,4,4,0
"TCKT001502",20250106,20250107,1,1,6,4,1,3,14.15,1,1.9,1
"TCKT001503",20250202,20250202,17,4,3,1,3,3,2.28,8,1.6,0
"TCKT001504",20251025,20251026,18,1,6,3,1,3,14.39,72,3.1,0
"TCKT001505",20250113,20250117,7,6,7,4,3,3,76.32,2,4.6,1
"TCKT001506",20250909,20250910,8,2,3,2,3,3,11.99,72,1.6,0
"TCKT001507",20250808,0,20,4,1,1,2,2,,12,,0
"TCKT001508",20251021,0,4,3,3,1,2,2,,4,,0
"TCKT001509",20250730,20250803,15,6,7,3,3,2,88.34,8,2.1,1
"TCKT001510",20250902,20250902,6,5,7,1,1,3,8.76,24,1.4,0
"TCKT001511",20251127,0,15,6,3,1,6,1,,8,,0
"TCKT001512",20251013,20251019,2,2,6,4,3,2,125.47,1,3.1,1
"TCKT001513",20250119,20250119,2,2,1,2,3,3,2.12,1,4,1
"TCKT001514",20250121,20250121,5,4,6,1,3,3,7.76,4,1.2,1
"TCKT001515",20250311,20250311,12,3,4,4,1,1,3.87,2,3.8,1
"TCKT001516",20250715,0,3,3,7,4,4,3,,1,,0
"TCKT001517",20250322,20250323,8,2,2,1,1,1,14.05,72,4.9,0
"TCKT001518",20250207,0,17,4,1,1,4,1,,8,,0
"TCKT001519",20250918,20250919,3,3,4,1,1,1,7.26,1,3,1
"TCKT001520",20250602,20250602,19,6,3,2,3,3,0.61,4,3.8,0
"TCKT001521",20250310,20250310,18,1,4,4,3,1,2.21,72,1.8,0
"TCKT001522",20250605,20250605,3,3,1,3,1,1,3.34,1,3.5,1
"TCKT001523",20250917,20250917,20,4,3,1,1,1,0.94,12,2.8,0
"TCKT001524",20250622,0,9,7,6,3,6,1,,24,,0
"TCKT001525",20250617,20250619,14,1,4,4,3,1,60.31,48,4.4,1
"TCKT001526",20250608,20250608,2,2,8,1,1,3,2.79,1,2.5,1
"TCKT001527",20250124,20250124,17,4,6,3,3,2,0.63,8,3.1,0
"TCKT001528",20250929,20250930,5,4,3,2,1,2,9.19,4,3,1
"TCKT001529",20250217,20250218,5,4,6,4,3,3,2.66,4,3.9,0
"TCKT001530",20251121,20251125,1,1,2,2,1,1,77.99,1,3.5,1
"TCKT001531",20250907,20250908,7,6,6,4,3,1,12.73,2,3.5,1
"TCKT001532",20250202,20250203,19,6,6,3,3,3,9.23,4,3,1
"TCKT001533",20250401,20250405,10,2,7,3,1,3,79.87,2,1.5,1
"TCKT001534",20250324,20250325,7,6,5,2,3,1,24.22,2,2.4,1
"TCKT001535",20250319,20250319,13,5,2,2,1,1,6.64,48,4.9,0
"TCKT001536",20250709,0,7,6,1,1,2,2,,2,,0
"TCKT001537",20250330,20250330,6,5,3,1,3,3,2.41,24,4.8,0
"TCKT001538",20250321,20250321,5,4,6,2,3,2,8.92,4,4.7,1
"TCKT001539",20250415,20250415,9,7,1,1,3,2,13.33,24,1.8,0
"TCKT001540",20251028,20251102,20,4,1,1,3,3,124.1,12,3.6,1
"TCKT001541",20250217,20250219,18,1,3,3,1,1,46.97,72,3.2,0
"TCKT001542",20250214,20250215,15,6,2,1,1,3,13.93,8,2.8,1
"TCKT001543",20250120,20250120,4,3,4,1,3,1,2.39,4,3.4,0
"TCKT001544",20250816,20250817,14,1,5,4,3,3,3.92,48,1.3,0
"TCKT001545",20250226,0,17,4,3,1,5,2,,8,,0
"TCKT001546",20250208,20250209,19,6,5,2,1,3,13.18,4,3.6,1
"TCKT001547",20250504,20250507,6,5,8,4,1,2,63.64,24,1.1,1
"TCKT001548",20251008,20251008,8,2,2,3,3,3,3.79,72,3.9,0
"TCKT001549",20250912,20250912,20,4,4,2,3,3,12.84,12,4.8,1
"TCKT001550",20251128,20251128,20,4,4,4,1,2,1,12,3.8,0
"TCKT001551",20250116,20250117,8,2,7,2,1,3,23.46,72,2.8,0
"TCKT001552",20250624,20250626,1,1,5,2,3,2,69.56,1,1.4,1
"TCKT001553",20251003,20251003,14,1,7,1,3,3,1.05,48,4.8,0
"TCKT001554",20250124,20250125,14,1,1,4,1,1,21.22,48,4.2,0
"TCKT001555",20250211,20250214,1,1,7,2,3,1,60.77,1,2.5,1
"TCKT001556",20250717,20250717,5,4,3,2,1,1,4.38,4,2.7,1
"TCKT001557",20250714,20250714,2,2,4,2,1,2,13.05,1,4.5,1
"TCKT001558",20250213,20250213,9,7,5,2,3,2,19.15,24,2.4,0
"TCKT001559",20250604,0,6,5,6,4,4,3,,24,,0
"TCKT001560",20250212,20250212,6,5,3,4,1,3,6.31,24,4.3,0
"TCKT001561",20250417,20250418,2,2,7,3,3,1,29.86,1,4.4,1
"TCKT001562",20250103,0,19,6,6,4,4,2,,4,,0
"TCKT001563",20250819,20250820,1,1,5,4,1,3,8.56,1,3.5,1
"TCKT001564",20250828,20250828,18,1,1,2,3,1,6.9,72,2.5,0
"TCKT001565",20250621,20250624,12,3,3,4,3,2,77.25,2,2.8,1
"TCKT001566",20250925,20250926,6,5,8,1,3,3,14.07,24,5,0
"TCKT001567",20250609,20250610,20,4,8,1,3,1,17.12,12,4.9,1
"TCKT001568",20250119,20250119,5,4,1,4,1,3,2.4,4,4.8,0
"TCKT001569",20250112,20250112,10,2,2,2,1,1,1.77,2,2.1,0
"TCKT001570",20251013,20251014,11,7,7,4,1,2,22.01,8,3.3,1
"TCKT001571",20250625,20250625,17,4,7,4,1,3,1.6,8,4.4,0
"TCKT001572",20251022,20251023,14,1,1,4,1,1,23.34,48,3,0
"TCKT001573",20250331,20250331,4,3,1,2,3,1,1.44,4,4.6,0
"TCKT001574",20250105,20250106,1,1,4,2,3,1,38.65,1,1.5,1
"TCKT001575",20250320,20250322,10,2,5,3,1,2,70.15,2,2.7,1
"TCKT001576",20250726,20250726,19,6,7,2,3,1,1.96,4,4.7,0
"TCKT001577",20250713,0,16,7,4,2,4,1,,12,,0
"TCKT001578",20251012,20251013,14,1,2,2,1,2,22.11,48,1.4,0
"TCKT001579",20250211,20250212,15,6,4,2,1,1,28.03,8,3.5,1
"TCKT001580",20250620,20250624,9,7,7,2,3,1,89.66,24,4.3,1
"TCKT001581",20250927,20250927,14,1,2,4,1,2,10.28,48,3,0
"TCKT001582",20250512,20250513,5,4,4,3,3,3,18.01,4,1.8,1
"TCKT001583",20250627,20250627,13,5,3,3,1,2,3.89,48,1.5,0
"TCKT001584",20251030,20251101,18,1,7,3,3,2,41.71,72,2.5,0
"TCKT001585",20251108,0,12,3,3,1,2,2,,2,,0
"TCKT001586",20251124,20251124,14,1,6,3,1,1,1.25,48,2.6,0
"TCKT001587",20251109,20251109,19,6,5,3,3,1,6.89,4,5,1
"TCKT001588",20250924,0,3,3,4,1,6,3,,1,,0
"TCKT001589",20250629,20250630,14,1,4,2,1,1,12.16,48,2.9,0
"TCKT001590",20251011,20251011,11,7,5,2,3,2,2.23,8,3,0
"TCKT001591",20250405,0,3,3,3,1,4,1,,1,,0
"TCKT001592",20250310,0,17,4,5,3,4,2,,8,,0
"TCKT001593",20250414,20250414,10,2,1,1,1,3,13.27,2,2.2,1
"TCKT001594",20251109,20251111,14,1,6,3,3,2,43.66,48,4.9,0
"TCKT001595",20251114,20251114,4,3,3,3,3,1,17.62,4,4.4,1
"TCKT001596",20250523,20250528,16,7,3,2,1,1,119.98,12,2.5,1
"TCKT001597",20250105,20250107,20,4,6,4,1,1,34.15,12,3.4,1
"TCKT001598",20250605,20250611,2,2,6,3,3,3,133.38,1,1.3,1
"TCKT001599",20251024,20251024,19,6,4,3,3,2,3.75,4,2.9,0
"TCKT001600",20250518,20250519,3,3,6,2,3,1,10.69,1,2.7,1
"TCKT001601",20250203,20250203,11,7,1,1,3,3,3.17,8,4.8,0
"TCKT001602",20250607,20250607,16,7,5,4,1,3,2.97,12,4.1,0
"TCKT001603",20250118,0,8,2,6,4,6,1,,72,,0
"TCKT001604",20251017,20251017,5,4,5,3,1,3,1.07,4,1.6,0
"TCKT001605",20250115,20250115,11,7,5,3,3,3,6.28,8,2.6,0
"TCKT001606",20251111,20251111,12,3,4,4,3,1,9.17,2,4,1
"TCKT001607",20251114,20251116,20,4,5,3,3,3,33.38,12,3,1
"TCKT001608",20250312,20250312,18,1,1,1,3,1,1.92,72,4.7,0
"TCKT001609",20251115,20251115,19,6,6,2,3,2,1.51,4,1.8,0
"TCKT001610",20251127,20251129,11,7,4,4,3,2,31.06,8,4,1
"TCKT001611",20250520,20250521,17,4,8,1,3,2,8.21,8,2.7,1
"TCKT001612",20251121,20251121,2,2,3,3,3,2,0.83,1,2,0
"TCKT001613",20251127,20251127,20,4,8,2,1,1,1.19,12,3.6,0
"TCKT001614",20250621,20250625,1,1,2,3,3,1,82.02,1,2.9,1
"TCKT001615",20250610,20250610,16,7,7,4,1,1,0.92,12,4,0
"TCKT001616",20251107,20251107,10,2,4,4,3,1,3.62,2,3.7,1
"TCKT001617",20251111,20251112,1,1,4,4,1,1,34.01,1,2.3,1
"TCKT001618",20250127,20250127,18,1,6,1,3,1,1.44,72,4.5,0
"TCKT001619",20251104,20251104,17,4,5,4,3,2,16.27,8,3,1
"TCKT001620",20251109,20251110,19,6,4,3,1,1,22.14,4,4.4,1
"TCKT001621",20250103,20250103,13,5,5,3,1,1,15.44,48,2.4,0
"TCKT001622",20251106,20251106,1,1,7,2,3,2,3.59,1,3.9,1
"TCKT001623",20250917,20250923,1,1,7,2,3,2,135,1,3.6,1
"TCKT001624",20251031,20251102,20,4,7,4,1,1,40.21,12,3.1,1
"TCKT001625",20250422,20250422,12,3,6,4,3,1,2.96,2,2.7,1
"TCKT001626",20250208,20250209,15,6,4,4,1,3,25.86,8,3.2,1
"TCKT001627",20250303,20250303,7,6,4,1,3,1,1.78,2,5,0
"TCKT001628",20250224,20250224,1,1,4,3,1,2,1.61,1,1,1
"TCKT001629",20250821,20250821,12,3,5,4,3,3,11,2,2.1,1
"TCKT001630",20250118,20250119,12,3,7,4,3,1,6.13,2,3.2,1
"TCKT001631",20250912,20250915,11,7,3,1,1,1,72.02,8,2.4,1
"TCKT001632",20250611,20250613,10,2,8,4,1,3,37.65,2,3.9,1
"TCKT001633",20251019,20251019,6,5,4,1,3,2,1.26,24,4.6,0
"TCKT001634",20250401,20250402,13,5,6,1,1,2,40.08,48,3.7,0
"TCKT001635",20250228,20250301,1,1,2,1,3,2,15.97,1,3.5,1
"TCKT001636",20250405,20250406,18,1,1,4,1,1,14.11,72,2.4,0
"TCKT001637",20250421,0,19,6,3,1,4,2,,4,,0
"TCKT001638",20251020,20251020,3,3,2,3,3,3,1.33,1,3.5,1
"TCKT001639",20250531,20250605,6,5,6,4,3,3,113.62,24,1.7,1
"TCKT001640",20250827,20250827,7,6,1,1,1,2,1.47,2,3.5,0
"TCKT001641",20250612,20250612,12,3,1,1,3,3,5.68,2,1.5,1
"TCKT001642",20250608,20250609,12,3,8,3,1,2,40.03,2,3.5,1
"TCKT001643",20250808,20250809,5,4,5,4,3,2,21.05,4,4.4,1
"TCKT001644",20250207,20250207,16,7,8,2,1,3,0.59,12,3.2,0
"TCKT001645",20250207,20250207,5,4,3,2,1,1,1.88,4,2.3,0
"TCKT001646",20250127,20250129,18,1,5,4,1,3,47.34,72,3.1,0
"TCKT001647",20250528,20250529,19,6,6,2,3,1,10.86,4,3.6,1
"TCKT001648",20250228,20250228,17,4,5,2,1,2,1.3,8,2,0
"TCKT001649",20250123,20250123,9,7,3,3,3,2,3.32,24,4.9,0
"TCKT001650",20250818,20250819,15,6,6,2,3,2,12.37,8,4.6,1
"TCKT001651",20251004,20251006,1,1,6,2,3,3,49.48,1,4.6,1
"TCKT001652",20250823,20250825,9,7,2,2,1,2,44.37,24,2,1
"TCKT001653",20250309,20250309,15,6,2,3,1,3,6.35,8,2.3,0
"TCKT001654",20250427,20250427,4,3,4,1,3,2,7.99,4,3.3,1
"TCKT001655",20250217,20250218,14,1,2,1,3,2,10.32,48,3,0
"TCKT001656",20250811,20250811,15,6,3,3,1,3,2.71,8,2.8,0
"TCKT001657",20251029,20251029,6,5,2,3,1,2,1.32,24,1,0
"TCKT001658",20251108,0,19,6,3,4,4,2,,4,,0
"TCKT001659",20250628,20250630,15,6,3,3,1,3,37.23,8,1.8,1
"TCKT001660",20250308,20250312,4,3,2,1,1,2,114.38,4,2.8,1
"TCKT001661",20251126,20251126,4,3,8,2,1,2,1.64,4,3.7,0
"TCKT001662",20250825,20250825,11,7,1,4,1,2,5.87,8,1.4,0
"TCKT001663",20250502,20250504,13,5,7,1,3,3,35.11,48,1.4,0
"TCKT001664",20250408,20250408,5,4,6,1,3,1,8.38,4,1,1
"TCKT001665",20250102,20250104,19,6,4,2,3,1,32.9,4,4.3,1
"TCKT001666",20250523,0,16,7,4,3,4,3,,12,,0
"TCKT001667",20250204,20250204,10,2,6,1,3,1,1.89,2,2.6,0
"TCKT001668",20250219,20250220,1,1,7,3,3,2,3.79,1,2.7,1
"TCKT001669",20250802,0,8,2,4,3,5,1,,72,,0
"TCKT001670",20250202,20250203,13,5,8,1,3,2,7.56,48,4.5,0
"TCKT001671",20250921,20250923,13,5,8,1,1,3,40.95,48,2.3,0
"TCKT001672",20250112,20250112,10,2,1,1,3,3,1.33,2,4.1,0
"TCKT001673",20251025,20251029,14,1,7,4,3,1,107.24,48,4.5,1
"TCKT001674",20250920,20250920,3,3,4,4,3,3,9.78,1,3.2,1
"TCKT001675",20250222,20250222,15,6,6,4,3,3,3.29,8,1.6,0
"TCKT001676",20250104,20250107,13,5,1,1,1,1,80.75,48,2.6,1
"TCKT001677",20250615,20250615,19,6,5,2,1,2,5.34,4,3.8,1
"TCKT001678",20250416,20250417,18,1,2,2,1,3,1.96,72,1.8,0
"TCKT001679",20250513,20250516,2,2,1,4,1,3,55.57,1,3.2,1
"TCKT001680",20250924,20250924,16,7,7,2,3,1,2.37,12,1.5,0
"TCKT001681",20250721,20250725,15,6,2,2,1,2,88.14,8,3.6,1
"TCKT001682",20250119,20250120,19,6,1,4,1,2,23.62,4,4.4,1
"TCKT001683",20250616,20250616,7,6,3,2,3,3,1.58,2,4.9,0
"TCKT001684",20251008,20251008,11,7,8,2,3,2,0.82,8,5,0
"TCKT001685",20250923,20250923,13,5,2,1,3,2,1.43,48,2.4,0
"TCKT001686",20251130,20251130,1,1,7,1,1,1,3.85,1,3.6,1
"TCKT001687",20250109,20250110,14,1,6,4,3,3,27.2,48,3.7,0
"TCKT001688",20251029,20251030,16,7,4,1,1,2,28.67,12,4.2,1
"TCKT001689",20250313,20250313,16,7,6,1,3,1,8.67,12,2.2,0
"TCKT001690",20250905,20250905,13,5,6,2,1,2,1.57,48,3.1,0
"TCKT001691",20251117,20251118,18,1,7,1,3,3,9.57,72,4.5,0
"TCKT001692",20251122,20251123,1,1,8,4,1,2,23.11,1,4.2,1
"TCKT001693",20250128,20250128,18,1,3,1,1,2,1.45,72,2.7,0
"TCKT001694",20251104,20251110,6,5,8,3,1,1,122.27,24,1.5,1
"TCKT001695",20250805,20250807,5,4,5,4,1,2,34.14,4,3.2,1
"TCKT001696",20251016,20251016,7,6,4,3,1,2,7.49,2,3.1,1
"TCKT001697",20250411,20250412,10,2,3,3,1,2,1.77,2,3.1,0
"TCKT001698",20250520,20250520,2,2,6,1,3,3,19.96,1,2.5,1
"TCKT001699",20250818,20250818,16,7,5,4,3,1,0.94,12,3.9,0
"TCKT001700",20251009,20251009,17,4,4,4,3,2,3.21,8,3.4,0
"TCKT001701",20250222,20250222,18,1,6,1,3,2,0.57,72,1.4,0
"TCKT001702",20250206,20250207,18,1,6,2,1,1,4.65,72,3.1,0
"TCKT001703",20250114,20250116,5,4,5,4,3,2,49.44,4,3.2,1
"TCKT001704",20250918,0,20,4,6,2,5,2,,12,,0
"TCKT001705",20251027,20251027,15,6,6,2,1,1,1.44,8,2.1,0
"TCKT001706",20251007,20251007,2,2,8,4,1,2,12.09,1,2.5,1
"TCKT001707",20250704,20250705,11,7,5,1,3,2,15.8,8,2.3,1
"TCKT001708",20250525,20250525,15,6,7,3,3,1,0.75,8,2.4,0
"TCKT001709",20250914,20250914,1,1,1,4,1,3,15.73,1,4.9,1
"TCKT001710",20250822,20250822,20,4,6,4,1,1,1.02,12,5,0
"TCKT001711",20250327,20250330,6,5,7,2,1,1,77.5,24,4.9,1
"TCKT001712",20250409,20250412,12,3,6,3,3,1,56.21,2,1.4,1
"TCKT001713",20250413,20250414,8,2,5,1,3,1,23.06,72,4.1,0
"TCKT001714",20250712,20250713,11,7,6,3,1,1,24.76,8,3.4,1
"TCKT001715",20250309,20250310,8,2,3,4,1,2,8.45,72,4.9,0
"TCKT001716",20250430,20250501,13,5,1,1,3,3,5.12,48,4.3,0
"TCKT001717",20251109,20251109,7,6,7,3,3,1,7.16,2,2.5,1
"TCKT001718",20250702,20250702,11,7,5,1,3,2,1.92,8,2.4,0
"TCKT001719",20250812,20250813,13,5,3,1,3,1,9.92,48,4.4,0
"TCKT001720",20251120,20251122,19,6,4,4,1,3,41.17,4,3.3,1
"TCKT001721",20250922,20250928,17,4,5,4,1,2,129.62,8,4.1,1
"TCKT001722",20250510,20250511,14,1,8,1,3,3,21.53,48,3,0
"TCKT001723",20251014,20251014,6,5,5,1,1,3,10.88,24,1.9,0
"TCKT001724",20250706,20250706,15,6,4,2,3,3,12.4,8,4.8,1
"TCKT001725",20250330,20250403,6,5,3,4,3,2,95.86,24,1.1,1
"TCKT001726",20250606,20250608,19,6,6,4,3,1,47.23,4,3.5,1
"TCKT001727",20250501,20250506,4,3,3,4,3,3,111.34,4,4.3,1
"TCKT001728",20251002,20251003,14,1,4,4,1,3,7.39,48,4.7,0
"TCKT001729",20250216,20250219,6,5,7,2,1,2,66.24,24,1.7,1
"TCKT001730",20250603,20250603,2,2,1,4,1,1,1.44,1,1.8,1
"TCKT001731",20250403,20250404,8,2,5,1,1,1,19.24,72,2.7,0
"TCKT001732",20250225,0,18,1,6,1,2,1,,72,,0
"TCKT001733",20250420,20250420,16,7,5,1,3,3,9.67,12,4.5,0
"TCKT001734",20251031,20251031,12,3,5,1,1,3,5.67,2,3.9,1
"TCKT001735",20250421,0,8,2,2,1,2,2,,72,,0
"TCKT001736",20250120,20250120,12,3,7,3,1,2,9.61,2,4.2,1
"TCKT001737",20250630,20250630,19,6,7,2,1,1,2.71,4,3.1,0
"TCKT001738",20250619,20250623,8,2,1,1,1,2,100.4,72,4.5,1
"TCKT001739",20250812,20250812,11,7,3,1,3,1,3.27,8,3.6,0
"TCKT001740",20251128,20251128,4,3,7,2,3,1,5.48,4,1.9,1
"TCKT001741",20251108,20251109,7,6,7,4,1,2,18.61,2,3.5,1
"TCKT001742",20251102,20251103,3,3,7,4,1,1,8.93,1,1.2,1
"TCKT001743",20250814,0,1,1,8,4,2,2,,1,,0
"TCKT001744",20251028,20251028,15,6,4,1,3,2,6.62,8,2.1,0
"TCKT001745",20250323,0,4,3,5,4,5,2,,4,,0
"TCKT001746",20250707,20250707,13,5,6,2,3,1,1.68,48,1.8,0
"TCKT001747",20250318,20250318,20,4,4,2,3,3,7.63,12,4.3,0
"TCKT001748",20251010,20251010,1,1,8,4,3,1,11.21,1,2.3,1
"TCKT001749",20250811,20250814,7,6,2,1,3,2,84.43,2,3.3,1
"TCKT001750",20250427,20250427,14,1,4,3,3,2,1.24,48,2.1,0
"TCKT001751",20250514,20250514,9,7,6,3,3,2,1.74,24,1.2,0
"TCKT001752",20251020,20251020,15,6,1,1,1,1,9.3,8,1.1,1
"TCKT001753",20250331,20250331,8,2,5,2,3,1,10.17,72,4.7,0
"TCKT001754",20250310,20250312,12,3,6,4,1,1,52.37,2,3.7,1
"TCKT001755",20250408,20250410,12,3,4,4,3,1,49.77,2,3.7,1
"TCKT001756",20251101,0,7,6,8,4,6,2,,2,,0
"TCKT001757",20250509,20250509,3,3,2,3,3,2,1.19,1,4.1,1
"TCKT001758",20250830,20250830,7,6,4,3,1,3,1.6,2,2.8,0
"TCKT001759",20250826,20250827,16,7,5,3,3,2,13.51,12,3.7,1
"TCKT001760",20250623,20250623,7,6,2,4,3,1,7.67,2,2.8,1
"TCKT001761",20250922,20250922,2,2,1,2,3,2,3.47,1,3.5,1
"TCKT001762",20250827,20250827,9,7,8,1,3,2,1.84,24,3.3,0
"TCKT001763",20250324,20250324,11,7,4,4,1,1,8.73,8,2.8,1
"TCKT001764",20250405,20250405,15,6,2,4,1,1,16.44,8,2.7,1
"TCKT001765",20250208,20250208,18,1,5,2,1,3,7.08,72,2.4,0
"TCKT001766",20250731,20250731,5,4,4,1,1,1,13.89,4,2.4,1
"TCKT001767",20250825,20250825,2,2,2,4,3,2,2.34,1,3.5,1
"TCKT001768",20250816,20250816,5,4,5,4,1,2,10.2,4,4.1,1
"TCKT001769",20250708,20250708,13,5,4,3,3,1,3.26,48,3,0
